sep=,
1720440243364,0,0,0,0,0,0,-0.019614,-0.775887,0.630566,0,0,0,0,0,0,-0.007811,-0.42304,0.906078
1720440245853,0,0,0,0,0,0,-0.016662,-0.774576,0.632262,0,0,0,0,0,0,-0.000949,-0.54333,0.839518
1720440246898,0,0,0,0,0,0,-0.016162,-0.778268,0.627725,0,0,0,0,0,0,0.0001,-0.553575,0.8328
1720440248353,0,0,0,0,0,0,-0.015442,-0.793003,0.609022,0,0,0,0,0,0,0.001713,-0.579725,0.81481
1720440252321,0,0,0,0,0,0,-0.012952,-0.84951,0.527413,0,0,0,0,0,0,0.015876,-0.594888,0.803652
1720440253267,0,0,0,0,0,0,-0.011205,-0.852625,0.522403,0,0,0,0,0,0,0.018662,-0.593682,0.804483
1720440257145,0,0,0,0,0,0,-0.006813,-0.94526,0.326248,0,0,0,0,0,0,0.036301,-0.526126,0.849631
1720440258391,0,0,0,0,0,0,-0.005742,-0.958605,0.284681,0,0,0,0,0,0,0,0,0
1720440259555,0,0,0,0,0,0,-0.00798,-0.965831,0.25905,0,0,0,0,0,0,0,0,0
1720440260936,0,0,0,0,0,0,-0.00642,-0.983675,0.179838,0,0,0,0,0,0,0,0,0
1720440262125,0,0,0,0,0,0,-0.003383,-0.990519,0.137338,0,0,0,0,0,0,0,0,0
1720440264858,0,0,0,0,0,0,-0.003288,-0.999989,0.00333,0,0,0,0,0,0,0,0,0
1720440267136,0,0,0,0,0,0,0.003678,-0.993561,-0.113236,0,0,0,0,0,0,0,0,0
1720440268085,0,0,0,0,0,0,0.004387,-0.977441,-0.211163,0,0,0,0,0,0,0,0,0
1720440269440,0,0,0,0,0,0,0.004767,-0.949653,-0.313267,0,0,0,0,0,0,0,0,0
1720440271878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440273154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440278342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440279506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440280538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440281959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440283143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440285750,0,0,0,0,0,0,0,0,0,0,0,0,0.046838,-0.495877,-0.867129,0,0,0
1720440287129,0,0,0,0,0,0,0,0,0,0,0,0,0.04838,-0.483261,-0.874139,0,0,0
1720440290831,0,0,0,0,0,0,0,0,0,0,0,0,0.076555,-0.324002,-0.942954,0,0,0
1720440291826,0,0,0,0,0,0,0,0,0,0,0,0,0.079624,-0.301442,-0.950154,0,0,0
1720440293072,0,0,0,0,0,0,0,0,0,0,0,0,0.088279,-0.2077,-0.974201,0,0,0
1720440297167,0,0,0,0,0,0,0,0,0,0,0,0,0.063793,0.058073,-0.996272,0,0,0
1720440298374,0,0,0,0,0,0,0,0,0,0,0,0,0.062043,0.101388,-0.992911,0,0,0
1720440299498,0,0,0,0,0,0,0,0,0,0,0,0,0.061764,0.135618,-0.988834,0,0,0
1720440300786,0,0,0,0,0,0,0,0,0,0,0,0,0.061828,0.137129,-0.988622,0,0,0
1720440302117,0,0,0,0,0,0,0,0,0,0,0,0,0.061155,0.195214,-0.978852,0,0,0
1720440303074,0,0,0,0,0,0,0,0,0,0,0,0,0.059008,0.253638,-0.965498,0,0,0
1720440307075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440308109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440311945,0,0,0,0.047627,0.802342,-0.594962,0,0,0,0,0,0,0,0,0,0,0,0
1720440313080,0,0,0,0.043295,0.821528,-0.568523,0,0,0,0,0,0,0,0,0,0,0,0
1720440318301,0,0,0,0.021099,0.958407,-0.284625,0,0,0,0,0,0,0,0,0,0,0,0
1720440319301,0,0,0,0.016093,0.981165,-0.1925,0,0,0,0,0,0,0,0,0,0,0,0
1720440321813,0,0,0,0.001123,0.999833,-0.018214,0,0,0,0,0,0,0,0,0,0,0,0
1720440323157,0,0,0,-0.002621,0.999108,0.042154,0,0,0,0,0,0,0,0,0,0,0,0
1720440327110,0,0,0,-0.003131,0.959403,0.282021,0,0,0,0,0,0,0,0,0,0,0,0
1720440328164,0,0,0,-0.004143,0.932711,0.3606,0,0,0,0,0,0,0,0,0,0,0,0
1720440329415,0,0,0,-0.002484,0.894313,0.447436,0,0,0,0,0,0,0,0,0,0,0,0
1720440331934,0,0,0,-0.004459,0.769947,0.638093,0,0,0,0,0,0,0,0,0,-0.029556,0.646116,0.762667
1720440333151,0,0,0,-0.003414,0.756647,0.653814,0,0,0,0,0,0,0,0,0,-0.030547,0.620933,0.783268
1720440334242,0,0,0,-0.003186,0.763515,0.645782,0,0,0,0,0,0,0,0,0,-0.027865,0.610709,0.791364
1720440336849,0,0,0,-0.008291,0.809173,0.587512,0,0,0,0,0,0,0,0,0,-0.029887,0.486534,0.873151
1720440338194,0,0,0,-0.000138,0.809593,0.586992,0,0,0,0,0,0,0,0,0,-0.03126,0.451045,0.891954
1720440340766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03916,0.247298,0.968148
1720440342234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038753,0.166916,0.985209
1720440343107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037382,0.1348,0.990167
1720440344514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037288,0.121223,0.991925
1720440345694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037828,0.122337,0.991767
1720440346835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037432,0.122915,0.991711
1720440348351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035999,0.120619,0.992046
1720440349554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035978,0.120607,0.992048
1720440350709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036432,0.119555,0.992159
1720440352142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440353349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440354451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440355891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440357065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440359897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002987,0.130526,0.99144
1720440360930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001823,0.12825,0.99174
1720440362110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002004,0.1287,0.991682
1720440363428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001891,0.127337,0.991858
1720440364893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000657,0.130858,0.991401
1720440365928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001157,0.129277,0.991608
1720440367237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245,0.127289,0.991863
1720440371144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.348163,0.111082,0.930829
1720440372398,-0.864275,0.011149,0.502896,0,0,0,0,0,0,0,0,0,0,0,0,-0.424985,0.100498,0.899604
1720440373469,-0.820922,0.007008,0.570997,0,0,0,0,0,0,0,0,0,0,0,0,-0.510477,0.085972,0.855583
1720440374804,-0.76037,0.002287,0.649486,0,0,0,0,0,0,0,0,0,0,0,0,-0.573132,0.074759,0.816046
1720440376098,-0.766316,0.001718,0.642461,0,0,0,0,0,0,0,0,0,0,0,0,-0.595227,0.070973,0.800417
1720440383271,-0.957853,-0.022184,0.2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440384514,-0.975346,-0.025392,0.219216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440387256,-0.998718,-0.036242,0.03534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440388363,-0.998886,-0.041263,-0.022876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440391002,-0.979221,-0.052346,-0.195923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440392070,-0.970087,-0.051751,-0.237177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440396170,-0.879455,-0.057135,-0.472541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440397347,-0.847945,-0.058544,-0.526841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440398523,-0.817863,-0.06307,-0.571947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440400955,-0.776969,-0.061441,-0.626534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440402109,-0.771555,-0.064795,-0.632854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440406166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440407331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440408401,0,0,0,0,0,0,0,0,0,0,0,0,-0.316773,-0.041849,-0.947578,0,0,0
1720440411077,0,0,0,0,0,0,0,0,0,0,0,0,-0.087054,-0.047211,-0.995084,0,0,0
1720440412286,0,0,0,0,0,0,0,0,0,0,0,0,0.022802,-0.056632,-0.998135,0,0,0
1720440414819,0,0,0,0,0,0,0,0,0,0,0,0,0.194295,-0.039779,-0.980136,0,0,0
1720440417285,0,0,0,0,0,0,0,0,0,0,0,0,0.379815,-0.02069,-0.924831,0,0,0
1720440418640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440420989,0,0,0,0,0,0,0,0,0,0.758053,-0.039765,-0.650979,0,0,0,0,0,0
1720440422308,0,0,0,0,0,0,0,0,0,0.761584,-0.02959,-0.64739,0,0,0,0,0,0
1720440426330,0,0,0,0,0,0,0,0,0,0.832683,-0.004428,-0.553732,0,0,0,0,0,0
1720440427215,0,0,0,0,0,0,0,0,0,0.868218,-0.003086,-0.496173,0,0,0,0,0,0
1720440428332,0,0,0,0,0,0,0,0,0,0.92978,0.002722,-0.368105,0,0,0,0,0,0
1720440429591,0,0,0,0,0,0,0,0,0,0.962641,0.014896,-0.270371,0,0,0,0,0,0
1720440430896,0,0,0,0,0,0,0,0,0,0.994697,0.012217,-0.102119,0,0,0,0,0,0
1720440432203,0,0,0,0,0,0,0,0,0,0.999934,0.006918,-0.009193,0,0,0,0,0,0
1720440434905,0,0,0,0,0,0,0,0,0,0.956475,-0.006749,0.291737,0,0,0,0,0,0
1720440436069,0,0,0,0,0,0,0,0,0,0.931596,-0.00456,0.363467,0,0,0,0,0,0
1720440437199,0,0,0,0,0,0,0,0,0,0.896236,0.002577,0.44357,0,0,0,0.640587,0.083145,0.763371
1720440438328,0,0,0,0,0,0,0,0,0,0.858351,0.016585,0.512795,0,0,0,0.626949,0.088736,0.773991
1720440440765,0,0,0,0,0,0,0,0,0,0.759879,0.017237,0.649837,0,0,0,0.570717,0.093327,0.815826
1720440442140,0,0,0,0,0,0,0,0,0,0.759148,0.017177,0.650692,0,0,0,0.570899,0.091375,0.81592
1720440445887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332752,0.112995,0.93622
1720440447180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242763,0.142105,0.959621
1720440448329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159714,0.126297,0.979051
1720440451144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020736,0.126133,0.991797
1720440452230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440453476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440455972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440457305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440459848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008001,0.027997,0.999576
1720440461142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006188,0.027633,0.999599
1720440462118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007189,0.053469,0.998544
1720440464974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005245,0.271853,0.962325
1720440466227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002049,0.430991,0.902354
1720440467230,0,0,0,0.031092,0.809105,0.586841,0,0,0,0,0,0,0,0,0,0.00426,0.497985,0.867175
1720440468854,0,0,0,0.009748,0.757921,0.652273,0,0,0,0,0,0,0,0,0,0.002507,0.629833,0.776727
1720440469974,0,0,0,0.007561,0.783935,0.620797,0,0,0,0,0,0,0,0,0,0.001709,0.641889,0.766796
1720440471138,0,0,0,0.002056,0.857978,0.513682,0,0,0,0,0,0,0,0,0,0,0,0
1720440473764,0,0,0,-0.000955,0.956809,0.290715,0,0,0,0,0,0,0,0,0,0,0,0
1720440475189,0,0,0,-0.002826,0.989058,0.1475,0,0,0,0,0,0,0,0,0,0,0,0
1720440476008,0,0,0,0.00055,0.997712,0.067602,0,0,0,0,0,0,0,0,0,0,0,0
1720440477425,0,0,0,0.000754,0.999913,0.013193,0,0,0,0,0,0,0,0,0,0,0,0
1720440478415,0,0,0,0.003585,0.999186,-0.040188,0,0,0,0,0,0,0,0,0,0,0,0
1720440481089,0,0,0,0.001692,0.980901,-0.1945,0,0,0,0,0,0,0,0,0,0,0,0
1720440482336,0,0,0,0.001031,0.967998,-0.250955,0,0,0,0,0,0,0,0,0,0,0,0
1720440483314,0,0,0,0.002087,0.953497,-0.301397,0,0,0,0,0,0,0,0,0,0,0,0
1720440486000,0,0,0,-0.015133,0.799634,-0.600297,0,0,0,0,0,0,0,0,0,0,0,0
1720440492331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440493538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440496079,0,0,0,0,0,0,0,0,0,0,0,0,-0.100823,0.194491,-0.975709,0,0,0
1720440497072,0,0,0,0,0,0,0,0,0,0,0,0,-0.100106,0.133734,-0.985948,0,0,0
1720440498278,0,0,0,0,0,0,0,0,0,0,0,0,-0.095687,0.058134,-0.993712,0,0,0
1720440500993,0,0,0,0,0,0,0,0,0,0,0,0,-0.089785,-0.148138,-0.984883,0,0,0
1720440502024,0,0,0,0,0,0,0,0,0,0,0,0,-0.090645,-0.14861,-0.984733,0,0,0
1720440506121,0,0,0,0,0,0,0,0,0,0,0,0,-0.105035,-0.419112,-0.901839,0,0,0
1720440507152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440510817,0,0,0,0,0,0,-0.084062,-0.793083,-0.603286,0,0,0,0,0,0,0,0,0
1720440511849,0,0,0,0,0,0,-0.072003,-0.796453,-0.600399,0,0,0,0,0,0,0,0,0
1720440513013,0,0,0,0,0,0,-0.066894,-0.816931,-0.572842,0,0,0,0,0,0,0,0,0
1720440515942,0,0,0,0,0,0,-0.061179,-0.8915,-0.448871,0,0,0,0,0,0,0,0,0
1720440518139,0,0,0,0,0,0,-0.056969,-0.945649,-0.320161,0,0,0,0,0,0,0,0,0
1720440519300,0,0,0,0,0,0,-0.054611,-0.970839,-0.233428,0,0,0,0,0,0,0,0,0
1720440523136,0,0,0,0,0,0,-0.037409,-0.998511,-0.039698,0,0,0,0,0,0,0,0,0
1720440528352,0,0,0,0,0,0,-0.033772,-0.963342,0.266142,0,0,0,0,0,0,0,0,0
1720440529297,0,0,0,0,0,0,-0.026899,-0.909911,0.413932,0,0,0,0,0,0,-0.004222,-0.549738,0.835326
1720440530549,0,0,0,0,0,0,-0.022334,-0.873452,0.486399,0,0,0,0,0,0,0.001382,-0.569724,0.821835
1720440533134,0,0,0,0,0,0,-0.01159,-0.778637,0.627367,0,0,0,0,0,0,0.003317,-0.546403,0.837516
1720440534165,0,0,0,0,0,0,-0.009768,-0.776492,0.630052,0,0,0,0,0,0,0.005217,-0.50422,0.86356
1720440535328,0,0,0,0,0,0,-0.008939,-0.769731,0.638306,0,0,0,0,0,0,0.007133,-0.458269,0.888785
1720440538173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005271,-0.211066,0.977458
1720440539379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003848,-0.103409,0.994632
1720440543129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006362,0.073628,0.997266
1720440544335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005743,0.075014,0.997166
1720440546873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005699,0.073534,0.997276
1720440548082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006166,0.07446,0.997205
1720440553294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005478,0.072891,0.997325
1720440554159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008301,0.072585,0.997328
1720440555536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007582,0.073289,0.997282
1720440556450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008289,0.072145,0.99736
1720440559324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007348,0.073188,0.997291
1720440560229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006747,0.072656,0.997334
1720440561737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007502,0.073038,0.997301
1720440563117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006778,0.073605,0.997265
1720440566909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007491,0.072316,0.997354
1720440568070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007173,0.071611,0.997407